utc,monotonic_s,scenario,pid,kind,cpu_ps_percent,cpu_total_s,rss_mib
2026-09-07T17:19:16.435210+00:00,347928.674,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:16.435214+00:00,347928.674,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.578
2026-09-07T17:19:16.435217+00:00,347928.674,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.070,297.844
2026-09-07T17:19:16.435220+00:00,347928.674,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.953
2026-09-07T17:19:16.435223+00:00,347928.674,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:16.435226+00:00,347928.674,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:16.435229+00:00,347928.674,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:17.437913+00:00,347929.685,snapshot-settled-after-default-on-continuous,83437,reader,15.4,34.050,736.312
2026-09-07T17:19:17.437972+00:00,347929.685,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:17.437980+00:00,347929.685,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:17.437984+00:00,347929.685,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:17.437987+00:00,347929.685,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:17.437993+00:00,347929.685,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.578
2026-09-07T17:19:17.437996+00:00,347929.685,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.070,297.844
2026-09-07T17:19:17.437999+00:00,347929.685,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.953
2026-09-07T17:19:17.438002+00:00,347929.685,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:17.438005+00:00,347929.685,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:17.438008+00:00,347929.685,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:18.449386+00:00,347930.695,snapshot-settled-after-default-on-continuous,83437,reader,3.2,34.110,721.828
2026-09-07T17:19:18.449429+00:00,347930.695,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:18.449435+00:00,347930.695,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:18.449439+00:00,347930.695,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:18.449442+00:00,347930.695,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:18.449446+00:00,347930.695,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.1,0.410,119.594
2026-09-07T17:19:18.449450+00:00,347930.695,snapshot-settled-after-default-on-continuous,83466,webcontent,0.3,2.080,297.844
2026-09-07T17:19:18.449453+00:00,347930.695,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.953
2026-09-07T17:19:18.449456+00:00,347930.695,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:18.449458+00:00,347930.695,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:18.449461+00:00,347930.695,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:19.442405+00:00,347931.698,snapshot-settled-after-default-on-continuous,83437,reader,10.7,34.230,722.562
2026-09-07T17:19:19.442463+00:00,347931.698,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:19.442468+00:00,347931.698,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:19.442472+00:00,347931.698,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:19.442475+00:00,347931.698,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:19.442478+00:00,347931.698,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:19.442482+00:00,347931.698,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.844
2026-09-07T17:19:19.442484+00:00,347931.698,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.953
2026-09-07T17:19:19.442487+00:00,347931.698,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:19.442490+00:00,347931.698,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:19.442493+00:00,347931.698,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:20.443339+00:00,347932.709,snapshot-settled-after-default-on-continuous,83437,reader,17.1,34.400,722.594
2026-09-07T17:19:20.443380+00:00,347932.709,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:20.443385+00:00,347932.709,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:20.443389+00:00,347932.709,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:20.443391+00:00,347932.709,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:20.443395+00:00,347932.709,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:20.443397+00:00,347932.709,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.844
2026-09-07T17:19:20.443400+00:00,347932.709,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.906
2026-09-07T17:19:20.443402+00:00,347932.709,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:20.443405+00:00,347932.709,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:20.443407+00:00,347932.709,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:21.457799+00:00,347933.719,snapshot-settled-after-default-on-continuous,83437,reader,95.9,35.350,723.141
2026-09-07T17:19:21.457835+00:00,347933.719,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:21.457839+00:00,347933.719,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:21.457843+00:00,347933.719,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:21.457846+00:00,347933.719,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:21.457849+00:00,347933.719,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:21.457853+00:00,347933.719,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.750
2026-09-07T17:19:21.457856+00:00,347933.719,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.844
2026-09-07T17:19:21.457858+00:00,347933.719,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:21.457861+00:00,347933.719,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:21.457863+00:00,347933.719,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:22.468013+00:00,347934.724,snapshot-settled-after-default-on-continuous,83437,reader,40.5,36.080,724.312
2026-09-07T17:19:22.468071+00:00,347934.724,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:22.468077+00:00,347934.724,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:22.468081+00:00,347934.724,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:22.468084+00:00,347934.724,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:22.468088+00:00,347934.724,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:22.468091+00:00,347934.724,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.750
2026-09-07T17:19:22.468094+00:00,347934.724,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.844
2026-09-07T17:19:22.468097+00:00,347934.724,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:22.468100+00:00,347934.724,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:22.468102+00:00,347934.724,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:23.473202+00:00,347935.734,snapshot-settled-after-default-on-continuous,83437,reader,10.9,36.200,724.266
2026-09-07T17:19:23.473247+00:00,347935.734,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:23.473253+00:00,347935.734,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:23.473258+00:00,347935.734,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:23.473261+00:00,347935.734,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:23.473266+00:00,347935.734,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:23.473269+00:00,347935.734,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.750
2026-09-07T17:19:23.473272+00:00,347935.734,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:23.473275+00:00,347935.734,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:23.473278+00:00,347935.734,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:23.473281+00:00,347935.734,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:24.501536+00:00,347936.745,snapshot-settled-after-default-on-continuous,83437,reader,6.2,36.290,724.672
2026-09-07T17:19:24.501582+00:00,347936.745,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:24.501588+00:00,347936.745,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:24.501593+00:00,347936.745,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:24.501597+00:00,347936.745,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:24.501601+00:00,347936.745,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:24.501605+00:00,347936.745,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.750
2026-09-07T17:19:24.501608+00:00,347936.745,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:24.501612+00:00,347936.745,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:24.501615+00:00,347936.745,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:24.501618+00:00,347936.745,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:25.488618+00:00,347937.755,snapshot-settled-after-default-on-continuous,83437,reader,13.5,36.390,740.203
2026-09-07T17:19:25.488672+00:00,347937.755,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:25.488677+00:00,347937.755,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:25.488681+00:00,347937.755,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:25.488684+00:00,347937.755,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:25.488689+00:00,347937.755,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:25.488694+00:00,347937.755,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.750
2026-09-07T17:19:25.488697+00:00,347937.755,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:25.488700+00:00,347937.755,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:25.488703+00:00,347937.755,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:25.488705+00:00,347937.755,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:26.522360+00:00,347938.765,snapshot-settled-after-default-on-continuous,83437,reader,3.3,36.450,725.688
2026-09-07T17:19:26.522411+00:00,347938.765,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:26.522418+00:00,347938.765,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:26.522423+00:00,347938.765,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:26.522426+00:00,347938.765,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:26.522430+00:00,347938.765,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:26.522434+00:00,347938.765,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.750
2026-09-07T17:19:26.522437+00:00,347938.765,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:26.522440+00:00,347938.765,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:26.522443+00:00,347938.765,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:26.522446+00:00,347938.765,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:27.533792+00:00,347939.776,snapshot-settled-after-default-on-continuous,83437,reader,4.3,36.560,726.281
2026-09-07T17:19:27.533830+00:00,347939.776,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:27.533836+00:00,347939.776,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:27.533840+00:00,347939.776,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:27.533844+00:00,347939.776,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:27.533847+00:00,347939.776,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:27.533851+00:00,347939.776,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.750
2026-09-07T17:19:27.533854+00:00,347939.776,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:27.533859+00:00,347939.776,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:27.533862+00:00,347939.776,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:27.533865+00:00,347939.776,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:28.518735+00:00,347940.782,snapshot-settled-after-default-on-continuous,83437,reader,12.8,36.660,742.453
2026-09-07T17:19:28.518985+00:00,347940.782,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:28.518990+00:00,347940.782,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:28.518997+00:00,347940.782,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:28.519000+00:00,347940.782,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:28.519008+00:00,347940.782,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:28.519011+00:00,347940.782,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.656
2026-09-07T17:19:28.519014+00:00,347940.782,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:28.519017+00:00,347940.782,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:28.519020+00:00,347940.782,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:28.519022+00:00,347940.782,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:29.552424+00:00,347941.793,snapshot-settled-after-default-on-continuous,83437,reader,2.6,36.710,727.922
2026-09-07T17:19:29.552469+00:00,347941.793,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:29.552474+00:00,347941.793,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:29.552478+00:00,347941.793,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:29.552481+00:00,347941.793,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:29.552485+00:00,347941.793,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:29.552488+00:00,347941.793,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.656
2026-09-07T17:19:29.552492+00:00,347941.793,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:29.552496+00:00,347941.793,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:29.552499+00:00,347941.793,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:29.552502+00:00,347941.793,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:30.552951+00:00,347942.803,snapshot-settled-after-default-on-continuous,83437,reader,6.2,36.820,728.062
2026-09-07T17:19:30.553000+00:00,347942.803,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:30.553005+00:00,347942.803,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:30.553010+00:00,347942.803,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:30.553013+00:00,347942.803,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:30.553016+00:00,347942.803,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:30.553020+00:00,347942.803,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.656
2026-09-07T17:19:30.553022+00:00,347942.803,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.490,159.828
2026-09-07T17:19:30.553025+00:00,347942.803,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:30.553028+00:00,347942.803,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:30.553031+00:00,347942.803,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:31.568974+00:00,347943.813,snapshot-settled-after-default-on-continuous,83437,reader,14.3,36.910,742.562
2026-09-07T17:19:31.569033+00:00,347943.813,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:31.569040+00:00,347943.813,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:31.569044+00:00,347943.813,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:31.569047+00:00,347943.813,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:31.569050+00:00,347943.813,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.578
2026-09-07T17:19:31.569054+00:00,347943.813,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.656
2026-09-07T17:19:31.569057+00:00,347943.813,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.500,159.812
2026-09-07T17:19:31.569060+00:00,347943.813,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:31.569063+00:00,347943.813,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:31.569065+00:00,347943.813,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:32.582421+00:00,347944.824,snapshot-settled-after-default-on-continuous,83437,reader,11.9,37.000,728.031
2026-09-07T17:19:32.582466+00:00,347944.824,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:32.582472+00:00,347944.824,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:32.582476+00:00,347944.824,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:32.582479+00:00,347944.824,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:32.582483+00:00,347944.824,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.578
2026-09-07T17:19:32.582486+00:00,347944.824,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.656
2026-09-07T17:19:32.582489+00:00,347944.824,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.500,159.812
2026-09-07T17:19:32.582494+00:00,347944.824,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:32.582497+00:00,347944.824,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:32.582500+00:00,347944.824,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:33.573143+00:00,347945.834,snapshot-settled-after-default-on-continuous,83437,reader,68.0,37.370,727.984
2026-09-07T17:19:33.573201+00:00,347945.834,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:33.573207+00:00,347945.834,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:33.573210+00:00,347945.834,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:33.573214+00:00,347945.834,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:33.573218+00:00,347945.834,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.578
2026-09-07T17:19:33.573221+00:00,347945.834,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.080,297.656
2026-09-07T17:19:33.573223+00:00,347945.834,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.500,159.812
2026-09-07T17:19:33.573226+00:00,347945.834,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:33.573228+00:00,347945.834,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:33.573231+00:00,347945.834,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:34.571286+00:00,347946.844,snapshot-settled-after-default-on-continuous,83437,reader,39.5,37.970,750.984
2026-09-07T17:19:34.571325+00:00,347946.844,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:34.571330+00:00,347946.844,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:34.571332+00:00,347946.844,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:34.571335+00:00,347946.844,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:34.571338+00:00,347946.844,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:34.571340+00:00,347946.844,snapshot-settled-after-default-on-continuous,83466,webcontent,0.3,2.100,297.828
2026-09-07T17:19:34.571343+00:00,347946.844,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.3,0.520,160.609
2026-09-07T17:19:34.571346+00:00,347946.844,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:34.571348+00:00,347946.844,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:34.571351+00:00,347946.844,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:35.616758+00:00,347947.854,snapshot-settled-after-default-on-continuous,83437,reader,3.0,38.010,736.469
2026-09-07T17:19:35.616809+00:00,347947.854,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:35.616815+00:00,347947.854,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:35.616818+00:00,347947.854,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
2026-09-07T17:19:35.616822+00:00,347947.854,snapshot-settled-after-default-on-continuous,83446,webcontent,0.0,4.390,278.438
2026-09-07T17:19:35.616827+00:00,347947.854,snapshot-settled-after-default-on-continuous,83449,webkit_network,0.0,0.410,119.594
2026-09-07T17:19:35.616831+00:00,347947.854,snapshot-settled-after-default-on-continuous,83466,webcontent,0.0,2.100,297.828
2026-09-07T17:19:35.616834+00:00,347947.854,snapshot-settled-after-default-on-continuous,83467,webkit_gpu,0.0,0.520,160.609
2026-09-07T17:19:35.616837+00:00,347947.854,snapshot-settled-after-default-on-continuous,83468,webcontent,0.0,4.200,279.094
2026-09-07T17:19:35.616840+00:00,347947.854,snapshot-settled-after-default-on-continuous,83469,webcontent,0.0,4.180,278.844
2026-09-07T17:19:35.616843+00:00,347947.854,snapshot-settled-after-default-on-continuous,83470,webcontent,0.0,4.430,278.984
2026-09-07T17:19:36.622672+00:00,347948.865,snapshot-settled-after-default-on-continuous,83437,reader,11.3,38.150,737.312
2026-09-07T17:19:36.622734+00:00,347948.865,snapshot-settled-after-default-on-continuous,83442,webcontent,0.0,4.380,278.516
2026-09-07T17:19:36.622740+00:00,347948.865,snapshot-settled-after-default-on-continuous,83444,webcontent,0.0,4.340,278.359
2026-09-07T17:19:36.622744+00:00,347948.865,snapshot-settled-after-default-on-continuous,83445,webcontent,0.0,4.400,278.328
