utc,monotonic_s,scenario,pid,kind,cpu_ps_percent,cpu_total_s,rss_mib
2026-09-07T15:47:44.334719+00:00,342436.625,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:44.334724+00:00,342436.625,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:45.331982+00:00,342437.627,final-default-off-continuous,68738,reader,10.2,13.850,640.109
2026-09-07T15:47:45.332024+00:00,342437.627,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:45.332029+00:00,342437.627,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:45.332034+00:00,342437.627,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:45.332037+00:00,342437.627,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:45.332046+00:00,342437.627,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:46.341172+00:00,342438.635,final-default-off-continuous,68738,reader,7.2,13.900,640.109
2026-09-07T15:47:46.341209+00:00,342438.635,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:46.341214+00:00,342438.635,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:46.341217+00:00,342438.635,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:46.341220+00:00,342438.635,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:46.341223+00:00,342438.635,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:47.375007+00:00,342439.646,final-default-off-continuous,68738,reader,9.1,14.020,640.656
2026-09-07T15:47:47.375048+00:00,342439.646,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:47.375054+00:00,342439.646,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:47.375059+00:00,342439.646,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:47.375062+00:00,342439.646,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:47.375066+00:00,342439.646,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:48.354087+00:00,342440.652,final-default-off-continuous,68738,reader,11.5,14.140,655.094
2026-09-07T15:47:48.354127+00:00,342440.652,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:48.354132+00:00,342440.652,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:48.354136+00:00,342440.652,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:48.354139+00:00,342440.652,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:48.354143+00:00,342440.652,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:49.388749+00:00,342441.662,final-default-off-continuous,68738,reader,1.7,14.170,640.531
2026-09-07T15:47:49.388792+00:00,342441.662,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:49.388798+00:00,342441.662,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:49.388802+00:00,342441.662,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:49.388805+00:00,342441.662,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:49.388809+00:00,342441.662,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:50.399761+00:00,342442.672,final-default-off-continuous,68738,reader,5.3,14.290,640.672
2026-09-07T15:47:50.399805+00:00,342442.672,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:50.399811+00:00,342442.672,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:50.399822+00:00,342442.672,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:50.399826+00:00,342442.672,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:50.399831+00:00,342442.672,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:51.377337+00:00,342443.679,final-default-off-continuous,68738,reader,12.5,14.430,655.375
2026-09-07T15:47:51.377373+00:00,342443.679,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:51.377377+00:00,342443.679,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:51.377381+00:00,342443.679,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:51.377384+00:00,342443.679,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:51.377387+00:00,342443.679,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:52.418476+00:00,342444.690,final-default-off-continuous,68738,reader,1.5,14.450,640.812
2026-09-07T15:47:52.418527+00:00,342444.690,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:52.418533+00:00,342444.690,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:52.418537+00:00,342444.690,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:52.418540+00:00,342444.690,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:52.418546+00:00,342444.690,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:53.428058+00:00,342445.700,final-default-off-continuous,68738,reader,8.8,14.570,640.922
2026-09-07T15:47:53.428100+00:00,342445.700,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:53.428107+00:00,342445.700,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:53.428111+00:00,342445.700,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:53.428115+00:00,342445.700,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:53.428118+00:00,342445.700,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:54.445816+00:00,342446.711,final-default-off-continuous,68738,reader,9.5,14.640,655.594
2026-09-07T15:47:54.445879+00:00,342446.711,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:54.445884+00:00,342446.711,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:54.445889+00:00,342446.711,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:54.445892+00:00,342446.711,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:54.445895+00:00,342446.711,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:55.448434+00:00,342447.721,final-default-off-continuous,68738,reader,10.5,14.750,641.031
2026-09-07T15:47:55.448475+00:00,342447.721,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:55.448480+00:00,342447.721,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:55.448485+00:00,342447.721,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:55.448488+00:00,342447.721,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:55.448491+00:00,342447.721,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:56.460759+00:00,342448.732,final-default-off-continuous,68738,reader,6.1,14.850,641.172
2026-09-07T15:47:56.460805+00:00,342448.732,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:56.460811+00:00,342448.732,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:56.460816+00:00,342448.732,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:56.460819+00:00,342448.732,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:56.460823+00:00,342448.732,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:57.471494+00:00,342449.742,final-default-off-continuous,68738,reader,17.3,14.930,655.734
2026-09-07T15:47:57.471644+00:00,342449.742,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:57.471652+00:00,342449.742,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:57.471660+00:00,342449.742,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:57.471663+00:00,342449.742,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:57.471669+00:00,342449.742,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:58.480611+00:00,342450.752,final-default-off-continuous,68738,reader,2.3,14.980,641.156
2026-09-07T15:47:58.480652+00:00,342450.752,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:58.480658+00:00,342450.752,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:58.480663+00:00,342450.752,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:58.480666+00:00,342450.752,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:58.480670+00:00,342450.752,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.484
2026-09-07T15:47:59.484873+00:00,342451.762,final-default-off-continuous,68738,reader,33.4,15.170,642.359
2026-09-07T15:47:59.484920+00:00,342451.762,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:47:59.484926+00:00,342451.762,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:47:59.484931+00:00,342451.762,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:47:59.484935+00:00,342451.762,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:47:59.484939+00:00,342451.762,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:00.491665+00:00,342452.773,final-default-off-continuous,68738,reader,19.3,15.340,657.375
2026-09-07T15:48:00.491704+00:00,342452.773,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:00.491709+00:00,342452.773,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:00.491712+00:00,342452.773,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:00.491715+00:00,342452.773,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:00.491718+00:00,342452.773,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:01.494344+00:00,342453.783,final-default-off-continuous,68738,reader,1.8,15.370,642.906
2026-09-07T15:48:01.494384+00:00,342453.783,final-default-off-continuous,68745,webcontent,0.0,3.960,278.562
2026-09-07T15:48:01.494389+00:00,342453.783,final-default-off-continuous,68747,webcontent,0.0,3.880,278.609
2026-09-07T15:48:01.494392+00:00,342453.783,final-default-off-continuous,68748,webcontent,0.0,3.990,278.594
2026-09-07T15:48:01.494395+00:00,342453.783,final-default-off-continuous,68749,webcontent,0.0,3.910,278.672
2026-09-07T15:48:01.494398+00:00,342453.783,final-default-off-continuous,68751,webkit_network,0.0,0.380,119.453
2026-09-07T15:48:02.488993+00:00,342454.792,final-default-off-continuous,68738,reader,14.7,15.480,657.953
